day,workout_title,duration_seconds,exercise,muscle_group,weight_kg,reps,volume,set_type
2025-10-13,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,6.0,10,60.0,normal
2025-10-13,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-10-13,PT Upper Body 1,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-13,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-10-13,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-10-13,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,10,280.0,normal
2025-10-13,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,32.5,10,325.0,normal
2025-10-13,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,32.5,10,325.0,normal
2025-10-13,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-10-13,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,17.5,8,140.0,warmup
2025-10-14,PT Lower Body 1,0,Leg Press (Machine),quadriceps,80.0,10,800.0,normal
2025-10-14,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,30.0,8,240.0,normal
2025-10-14,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,10,900.0,normal
2025-10-14,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,8,880.0,normal
2025-10-14,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,120.0,8,960.0,normal
2025-10-14,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,120.0,8,960.0,normal
2025-10-14,PT Lower Body 1,0,Hip Thrust (Machine),glutes,30.0,10,300.0,normal
2025-10-14,PT Lower Body 1,0,Hip Thrust (Machine),glutes,60.0,10,600.0,normal
2025-10-14,PT Lower Body 1,0,Hip Thrust (Machine),glutes,70.0,10,700.0,normal
2025-10-14,PT Lower Body 1,0,Leg Press (Machine),quadriceps,160.0,10,1600.0,normal
2025-10-14,PT Lower Body 1,0,Leg Press (Machine),quadriceps,175.0,10,1750.0,normal
2025-10-14,PT Lower Body 1,0,Crunch (Machine),abdominals,45.0,12,540.0,normal
2025-10-14,PT Lower Body 1,0,Crunch (Machine),abdominals,47.5,10,475.0,normal
2025-10-14,PT Lower Body 1,0,Crunch (Machine),abdominals,47.5,10,475.0,normal
2025-10-14,PT Lower Body 1,0,Standing Calf Raise (Smith),calves,40.0,15,600.0,normal
2025-10-14,PT Lower Body 1,0,Standing Calf Raise (Smith),calves,90.0,15,1350.0,normal
2025-10-14,PT Lower Body 1,0,Standing Calf Raise (Smith),calves,90.0,15,1350.0,normal
2025-10-14,PT Lower Body 1,0,Standing Calf Raise (Smith),calves,90.0,15,1350.0,normal
2025-10-14,PT Lower Body 1,0,Leg Press (Machine),quadriceps,175.0,10,1750.0,normal
2025-10-16,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,70.0,8,560.0,normal
2025-10-16,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2025-10-16,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,40.0,10,400.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Cable Row,upper_back,52.5,10,525.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Cable Row,upper_back,50.0,10,500.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,15.0,6,90.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,20.0,6,120.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,warmup
2025-10-16,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,70.0,8,560.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Cable Row,upper_back,45.0,10,450.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,7.5,10,75.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Cable Row,upper_back,20.0,8,160.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,12.5,10,125.0,normal
2025-10-16,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-16,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-16,PT Upper Body 2,0,Cable Crunch,abdominals,47.5,10,475.0,normal
2025-10-16,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-16,PT Upper Body 2,0,Cable Crunch,abdominals,45.0,10,450.0,normal
2025-10-16,PT Upper Body 2,0,Cable Crunch,abdominals,50.0,10,500.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Pushdown,triceps,32.5,10,325.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Pushdown,triceps,35.0,10,350.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Pushdown,triceps,30.0,10,300.0,normal
2025-10-16,PT Upper Body 2,0,Triceps Pushdown,triceps,20.0,10,200.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,12.5,10,125.0,normal
2025-10-16,PT Upper Body 2,0,Cable Crunch,abdominals,40.0,10,400.0,normal
2025-10-16,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,10.0,10,100.0,normal
2025-10-17,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,80.0,12,960.0,normal
2025-10-17,PT Lower Body 2,0,Hip Abduction (Machine),abductors,60.0,15,900.0,normal
2025-10-17,PT Lower Body 2,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-17,PT Lower Body 2,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-17,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,20.0,12,240.0,warmup
2025-10-17,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,40.0,12,480.0,normal
2025-10-17,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,70.0,12,840.0,normal
2025-10-17,PT Lower Body 2,0,Lying Leg Curl (Machine),hamstrings,42.5,9,382.5,normal
2025-10-17,PT Lower Body 2,0,Lying Leg Curl (Machine),hamstrings,40.0,10,400.0,normal
2025-10-17,PT Lower Body 2,0,Leg Extension (Machine),quadriceps,70.0,10,700.0,normal
2025-10-17,PT Lower Body 2,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-10-17,PT Lower Body 2,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-10-17,PT Lower Body 2,0,Crunch (Machine),abdominals,45.0,12,540.0,normal
2025-10-17,PT Lower Body 2,0,Crunch (Machine),abdominals,47.5,12,570.0,normal
2025-10-17,PT Lower Body 2,0,Crunch (Machine),abdominals,50.0,10,500.0,normal
2025-10-17,PT Lower Body 2,0,Lying Leg Curl (Machine),hamstrings,42.5,10,425.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Cable Row,upper_back,55.0,10,550.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Cable Row,upper_back,55.0,10,550.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Cable Row,upper_back,20.0,8,160.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,warmup
2025-10-23,PT Upper Body 2,0,Single Arm Cable Row,upper_back,50.0,10,500.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Lateral Raise (Cable),shoulders,6.0,102,612.0,normal
2025-10-23,PT Upper Body 2,0,Single Arm Lateral Raise (Cable),shoulders,6.0,10,60.0,normal
2025-10-23,PT Upper Body 2,0,Seated Incline Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-10-23,PT Upper Body 2,0,Incline Bench Press (Smith Machine),chest,45.0,10,450.0,normal
2025-10-23,PT Upper Body 2,0,Incline Bench Press (Smith Machine),chest,40.0,10,400.0,normal
2025-10-23,PT Upper Body 2,0,Incline Bench Press (Smith Machine),chest,20.0,10,200.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Pushdown,triceps,35.0,10,350.0,normal
2025-10-23,PT Upper Body 2,0,Incline Bench Press (Smith Machine),chest,50.0,10,500.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Pushdown,triceps,32.5,10,325.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Pushdown,triceps,20.0,10,200.0,normal
2025-10-23,PT Upper Body 2,0,Seated Incline Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-10-23,PT Upper Body 2,0,Seated Incline Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-10-23,PT Upper Body 2,0,Triceps Pushdown,triceps,32.5,10,325.0,normal
2025-10-23,PT Upper Body 2,0,Seated Incline Curl (Dumbbell),biceps,20.0,10,200.0,normal
2025-10-24,PT Lower Body 1,0,Romanian Deadlift (Barbell),hamstrings,80.0,12,960.0,normal
2025-10-24,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,30.0,12,360.0,normal
2025-10-24,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,10,900.0,normal
2025-10-24,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-10-24,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-10-24,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-10-24,PT Lower Body 1,0,Romanian Deadlift (Barbell),hamstrings,20.0,12,240.0,warmup
2025-10-24,PT Lower Body 1,0,Romanian Deadlift (Barbell),hamstrings,60.0,10,600.0,normal
2025-10-24,PT Lower Body 1,0,Romanian Deadlift (Barbell),hamstrings,80.0,10,800.0,normal
2025-10-24,PT Lower Body 1,0,Romanian Deadlift (Barbell),hamstrings,90.0,10,900.0,normal
2025-10-24,PT Lower Body 1,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-24,PT Lower Body 1,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-24,PT Lower Body 1,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-24,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-10-24,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-10-24,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-10-24,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-10-24,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-10-24,PT Lower Body 1,0,Crunch (Weighted),abdominals,9.0,15,135.0,normal
2025-10-24,PT Lower Body 1,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-27,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,27.5,10,275.0,normal
2025-10-27,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,7.5,10,75.0,normal
2025-10-27,PT Upper Body 1,0,Lat Pulldown (Cable),lats,80.0,8,640.0,normal
2025-10-27,PT Upper Body 1,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2025-10-27,PT Upper Body 1,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2025-10-27,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,40.0,3,120.0,normal
2025-10-27,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,60.0,8,480.0,normal
2025-10-27,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,60.0,8,480.0,normal
2025-10-27,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,60.0,8,480.0,normal
2025-10-27,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,30.5,10,305.0,normal
2025-10-27,PT Upper Body 1,0,Lat Pulldown (Cable),lats,40.0,8,320.0,warmup
2025-10-27,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,30.5,10,305.0,normal
2025-10-27,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,24.0,3,72.0,warmup
2025-10-27,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,20.5,10,205.0,normal
2025-10-27,PT Upper Body 1,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-27,PT Upper Body 1,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-27,PT Upper Body 1,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-27,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-10-27,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-10-27,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-10-27,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,17.5,8,140.0,warmup
2025-10-27,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-10-27,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,32.0,10,320.0,normal
2025-10-27,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,10,280.0,normal
2025-10-27,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,30.5,10,305.0,normal
2025-10-27,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,30.5,10,305.0,normal
2025-10-27,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-10-28,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,30.0,12,360.0,normal
2025-10-28,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,10,900.0,normal
2025-10-28,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-10-28,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,120.0,10,1200.0,normal
2025-10-28,PT Lower Body 1,0,Hip Thrust (Machine),glutes,30.0,10,300.0,normal
2025-10-28,PT Lower Body 1,0,Hip Thrust (Machine),glutes,60.0,10,600.0,normal
2025-10-28,PT Lower Body 1,0,Hip Thrust (Machine),glutes,70.0,10,700.0,normal
2025-10-28,PT Lower Body 1,0,Hip Thrust (Machine),glutes,75.0,10,750.0,normal
2025-10-28,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,120.0,10,1200.0,normal
2025-10-28,PT Lower Body 1,0,Deadlift (Barbell),glutes,60.0,10,600.0,normal
2025-10-28,PT Lower Body 1,0,Deadlift (Barbell),glutes,80.0,10,800.0,normal
2025-10-28,PT Lower Body 1,0,Deadlift (Barbell),glutes,90.0,10,900.0,normal
2025-10-28,PT Lower Body 1,0,Crunch (Weighted),abdominals,10.0,15,150.0,normal
2025-10-28,PT Lower Body 1,0,Crunch (Weighted),abdominals,10.0,15,150.0,normal
2025-10-28,PT Lower Body 1,0,Crunch (Weighted),abdominals,12.0,15,180.0,normal
2025-10-28,PT Lower Body 1,0,Plank,abdominals,0.0,0,0.0,normal
2025-10-28,PT Lower Body 1,0,Plank,abdominals,0.0,0,0.0,normal
2025-10-28,PT Lower Body 1,0,Deadlift (Barbell),glutes,20.0,8,160.0,normal
2025-10-30,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2025-10-30,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,40.0,10,400.0,normal
2025-10-30,PT Upper Body 2,0,Chest Supported Incline Row (Dumbbell),upper_back,54.0,10,540.0,normal
2025-10-30,PT Upper Body 2,0,Chest Supported Incline Row (Dumbbell),upper_back,48.0,10,480.0,normal
2025-10-30,PT Upper Body 2,0,Chest Supported Incline Row (Dumbbell),upper_back,40.0,10,400.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,5,87.5,normal
2025-10-30,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,5.0,6,30.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,warmup
2025-10-30,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2025-10-30,PT Upper Body 2,0,Chest Supported Incline Row (Dumbbell),upper_back,32.0,10,320.0,normal
2025-10-30,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,7.5,10,75.0,normal
2025-10-30,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2025-10-30,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,12.5,10,125.0,normal
2025-10-30,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-30,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-30,PT Upper Body 2,0,Hanging Leg Raise,abdominals,0.0,10,0.0,normal
2025-10-30,PT Upper Body 2,0,Cable Crunch,abdominals,50.0,10,500.0,normal
2025-10-30,PT Upper Body 2,0,Cable Crunch,abdominals,47.5,10,475.0,normal
2025-10-30,PT Upper Body 2,0,Cable Crunch,abdominals,45.0,10,450.0,normal
2025-10-30,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,10.0,10,100.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Pushdown,triceps,35.0,10,350.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Pushdown,triceps,35.0,10,350.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Pushdown,triceps,35.0,10,350.0,normal
2025-10-30,PT Upper Body 2,0,Triceps Pushdown,triceps,20.0,10,200.0,normal
2025-10-30,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,12.5,10,125.0,normal
2025-10-30,PT Upper Body 2,0,Cable Crunch,abdominals,40.0,10,400.0,normal
2025-10-31,PT Lower Body 2,0,Bulgarian Split Squat,quadriceps,0.0,8,0.0,warmup
2025-10-31,PT Lower Body 2,0,Bulgarian Split Squat,quadriceps,20.0,8,160.0,normal
2025-10-31,PT Lower Body 2,0,Bulgarian Split Squat,quadriceps,20.0,8,160.0,normal
2025-10-31,PT Lower Body 2,0,Bulgarian Split Squat,quadriceps,25.0,8,200.0,normal
2025-10-31,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,60.0,12,720.0,normal
2025-10-31,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,80.0,12,960.0,normal
2025-10-31,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,90.0,12,1080.0,normal
2025-10-31,PT Lower Body 2,0,Romanian Deadlift (Barbell),hamstrings,25.0,12,300.0,warmup
2025-10-31,PT Lower Body 2,0,Hip Adduction (Machine),adductors,65.0,10,650.0,normal
2025-10-31,PT Lower Body 2,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-31,PT Lower Body 2,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-31,PT Lower Body 2,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-10-31,PT Lower Body 2,0,Hip Adduction (Machine),adductors,60.0,15,900.0,normal
2025-10-31,PT Lower Body 2,0,Calf Extension (Machine),calves,160.0,12,1920.0,normal
2025-10-31,PT Lower Body 2,0,Calf Extension (Machine),calves,160.0,12,1920.0,normal
2025-10-31,PT Lower Body 2,0,Hip Adduction (Machine),adductors,65.0,10,650.0,normal
2025-10-31,PT Lower Body 2,0,Calf Extension (Machine),calves,160.0,12,1920.0,normal
2025-11-03,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,24.0,3,72.0,warmup
2025-11-03,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,40.0,3,120.0,normal
2025-11-03,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,32.0,10,320.0,normal
2025-11-03,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,56.0,8,448.0,normal
2025-11-03,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,56.0,8,448.0,normal
2025-11-03,PT Upper Body 1,0,Pull Up (Assisted),lats,14.0,8,112.0,normal
2025-11-03,PT Upper Body 1,0,Pull Up (Assisted),lats,0.0,8,0.0,normal
2025-11-03,PT Upper Body 1,0,Pull Up (Assisted),lats,0.0,8,0.0,normal
2025-11-03,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,7.5,10,75.0,normal
2025-11-03,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,30.5,10,305.0,normal
2025-11-03,PT Upper Body 1,0,Skullcrusher (Barbell),triceps,32.0,10,320.0,normal
2025-11-03,PT Upper Body 1,0,Incline Bench Press (Dumbbell),chest,56.0,8,448.0,normal
2025-11-03,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,17.5,8,140.0,warmup
2025-11-03,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,30.5,10,305.0,normal
2025-11-03,PT Upper Body 1,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-11-03,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-11-03,PT Upper Body 1,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-11-03,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,6.0,102,612.0,normal
2025-11-03,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-11-03,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-11-03,PT Upper Body 1,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2025-11-03,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,40.0,10,400.0,normal
2025-11-03,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-11-03,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,36.0,10,360.0,normal
2025-11-03,PT Upper Body 1,0,Incline Chest Fly (Dumbbell),chest,28.0,10,280.0,normal
2025-11-03,PT Upper Body 1,0,EZ Bar Biceps Curl,biceps,27.5,10,275.0,normal
2025-11-03,PT Upper Body 1,0,Single Arm Lateral Raise (Cable),shoulders,7.5,10,75.0,normal
2025-11-04,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,30.0,12,360.0,normal
2025-11-04,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,90.0,10,900.0,normal
2025-11-04,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-11-04,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-11-04,PT Lower Body 1,0,Hack Squat (Machine),quadriceps,110.0,10,1100.0,normal
2025-11-04,PT Lower Body 1,0,Hip Thrust (Machine),glutes,30.0,10,300.0,normal
2025-11-04,PT Lower Body 1,0,Hip Thrust (Machine),glutes,60.0,10,600.0,normal
2025-11-04,PT Lower Body 1,0,Hip Thrust (Machine),glutes,70.0,10,700.0,normal
2025-11-04,PT Lower Body 1,0,Hip Thrust (Machine),glutes,80.0,10,800.0,normal
2025-11-04,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-11-04,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-11-04,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,75.0,10,750.0,normal
2025-11-04,PT Lower Body 1,0,Seated Leg Curl (Machine),hamstrings,55.0,10,550.0,normal
2025-11-04,PT Lower Body 1,0,Seated Leg Curl (Machine),hamstrings,57.5,10,575.0,normal
2025-11-04,PT Lower Body 1,0,Seated Leg Curl (Machine),hamstrings,57.5,10,575.0,normal
2025-11-04,PT Lower Body 1,0,Crunch (Machine),abdominals,47.5,12,570.0,normal
2025-11-04,PT Lower Body 1,0,Crunch (Machine),abdominals,47.5,12,570.0,normal
2025-11-04,PT Lower Body 1,0,Crunch (Machine),abdominals,47.5,12,570.0,normal
2025-11-04,PT Lower Body 1,0,Leg Extension (Machine),quadriceps,40.0,10,400.0,warmup
2025-11-06,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,80.0,8,640.0,normal
2025-11-06,PT Upper Body 2,0,Single Arm Cable Row,upper_back,55.0,10,550.0,normal
2025-11-06,PT Upper Body 2,0,Single Arm Cable Row,upper_back,55.0,10,550.0,normal
2025-11-06,PT Upper Body 2,0,Single Arm Cable Row,upper_back,50.0,10,500.0,normal
2025-11-06,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-11-06,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,17.5,6,105.0,normal
2025-11-06,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,20.0,6,120.0,normal
2025-11-06,PT Upper Body 2,0,Triceps Dip (Weighted),triceps,0.0,6,0.0,warmup
2025-11-06,PT Upper Body 2,0,Single Arm Cable Row,upper_back,20.0,8,160.0,normal
2025-11-06,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,85.0,8,680.0,normal
2025-11-06,PT Upper Body 2,0,Shoulder Press (Machine Plates),shoulders,85.0,8,680.0,normal
2025-11-06,PT Upper Body 2,0,Single Arm Curl (Cable),biceps,12.5,10,125.0,normal
2025-11-06,PT Upper Body 2,0,Lateral Raise (Dumbbell),shoulders,15.0,9,135.0,normal
2025-11-06,PT Upper Body 2,0,Lateral Raise (Dumbbell),shoulders,15.0,10,150.0,normal
2025-11-06,PT Upper Body 2,0,Lateral Raise (Dumbbell),shoulders,15.0,10,150.0,normal
2025-11-06,PT Upper Body 2,0,Lateral Raise (Dumbbell),shoulders,10.0,10,100.0,warmup
